Date,Open,High,Low,Close,Volume,Market Cap
"Apr 21, 2019","0,115479","0,115828","0,110109","0,112404",244.064.678,2.176.554.055
"Apr 20, 2019","0,115827","0,11734","0,114016","0,115532",231.893.390,2.237.122.781
"Apr 19, 2019","0,117277","0,117317","0,114736","0,115737",274.207.136,2.241.084.562
"Apr 18, 2019","0,116655","0,119237","0,115588","0,117363",281.638.808,2.268.462.185
"Apr 17, 2019","0,117512","0,117512","0,114773","0,116636",299.495.677,2.254.407.439
"Apr 16, 2019","0,11364","0,117505","0,111893","0,117505",228.442.393,2.271.201.728
"Apr 15, 2019","0,116647","0,119473","0,112898","0,113629",244.231.543,2.193.365.887
"Apr 14, 2019","0,115918","0,124288","0,113809","0,116663",233.364.143,2.251.945.512
"Apr 13, 2019","0,114586","0,11761","0,114202","0,115898",274.954.171,2.237.171.781
"Apr 12, 2019","0,116747","0,116747","0,112349","0,114609",298.547.662,2.212.292.849
"Apr 11, 2019","0,125485","0,125879","0,112837","0,116685",367.545.646,2.252.360.292
"Apr 10, 2019","0,125362","0,128422","0,1241","0,125462",315.278.613,2.419.058.098
"Apr 09, 2019","0,132015","0,132015","0,124804","0,125384",317.403.406,2.417.571.722
"Apr 08, 2019","0,130495","0,134701","0,126599","0,131996",356.932.080,2.543.519.036
"Apr 07, 2019","0,124707","0,132148","0,123427","0,130303",349.981.246,2.510.903.306
"Apr 06, 2019","0,126378","0,130149","0,123209","0,124729",309.328.452,2.403.482.699
"Apr 05, 2019","0,11879","0,127923","0,118714","0,126367",443.759.813,2.435.044.538
"Apr 04, 2019","0,121314","0,125366","0,117057","0,118788",335.300.168,2.288.060.355
"Apr 03, 2019","0,121859","0,132162","0,119511","0,121339",342.896.672,2.337.195.331
"Apr 02, 2019","0,109628","0,122047","0,109068","0,121901",574.669.736,2.348.012.332
"Apr 01, 2019","0,107642","0,110192","0,10741","0,109615",301.225.293,2.109.892.793
"mar. 31, 2019","0,107423","0,108088","0,106024","0,107651",268.624.667,2.072.087.795
"mar. 30, 2019","0,107578","0,112294","0,105685","0,107359",328.747.048,2.065.394.970
"mar. 29, 2019","0,107416","0,108456","0,106206","0,107572",289.766.754,2.069.480.528
"mar. 28, 2019","0,108017","0,10895","0,105994","0,10744",215.643.532,2.066.947.561
"mar. 27, 2019","0,103381","0,108254","0,10327","0,108062",306.202.676,2.078.913.498
"mar. 26, 2019","0,102485","0,104204","0,09893","0,103379",243.408.090,1.987.584.043
"mar. 25, 2019","0,106107","0,10633","0,101531","0,102469",213.883.511,1.970.002.362
"mar. 24, 2019","0,107944","0,10832","0,105448","0,106012",207.117.072,2.038.105.870
"mar. 23, 2019","0,10852","0,109647","0,107014","0,108281",214.433.790,2.081.725.941
"mar. 22, 2019","0,107948","0,110189","0,106683","0,108693",242.127.250,2.089.652.578
"mar. 21, 2019","0,111505","0,111952","0,105234","0,107947",314.783.767,2.075.146.107
"mar. 20, 2019","0,113586","0,11383","0,110799","0,111403",285.900.109,2.141.592.762
"mar. 19, 2019","0,116198","0,11784","0,112673","0,113248",263.893.228,2.177.056.208
"mar. 18, 2019","0,109486","0,118035","0,108358","0,115914",234.881.352,2.228.242.946
"mar. 17, 2019","0,109584","0,109691","0,108163","0,109385",149.591.732,2.102.469.254
"mar. 16, 2019","0,107836","0,110904","0,107662","0,109619",146.002.756,2.106.961.473
"mar. 15, 2019","0,10721","0,108453","0,105109","0,107773",128.011.254,2.071.262.936
"mar. 14, 2019","0,108103","0,111709","0,106917","0,107272",167.089.004,2.061.500.299
"mar. 13, 2019","0,104512","0,109546","0,102105","0,108199",158.665.263,2.079.100.229
"mar. 12, 2019","0,102322","0,106382","0,097573","0,104598",155.318.737,2.009.920.392
"mar. 11, 2019","0,099865","0,107836","0,09918","0,102263",233.084.341,1.964.980.779
"mar. 10, 2019","0,090055","0,101571","0,089516","0,100039",206.273.829,1.922.235.862
"mar. 09, 2019","0,087038","0,090924","0,086833","0,089744",138.039.148,1.724.417.960
"mar. 08, 2019","0,085608","0,089432","0,085384","0,087246",142.744.836,1.676.423.779
"mar. 07, 2019","0,085534","0,086223","0,084875","0,085541",121.504.120,1.643.487.603
"mar. 06, 2019","0,086338","0,08661","0,084501","0,085566",139.934.665,1.643.977.703
"mar. 05, 2019","0,083504","0,086622","0,082984","0,086299",162.905.354,1.658.060.295
"mar. 04, 2019","0,086924","0,087056","0,081728","0,083539",133.895.180,1.604.965.816
"mar. 03, 2019","0,084303","0,088583","0,083437","0,087235",121.355.279,1.675.990.127
"mar. 02, 2019","0,085858","0,086745","0,083573","0,08446",103.522.009,1.622.676.880
"mar. 01, 2019","0,085505","0,087677","0,084665","0,085833",115.886.661,1.649.050.087
"Feb 28, 2019","0,086014","0,086491","0,084702","0,085503",112.773.498,1.642.455.833
"Feb 27, 2019","0,086928","0,08752","0,084697","0,086195",116.962.261,1.655.423.442
"Feb 26, 2019","0,08717","0,087616","0,084843","0,0868",123.369.778,1.667.040.511
"Feb 25, 2019","0,083897","0,089436","0,083897","0,087305",129.415.111,1.674.383.207
"Feb 24, 2019","0,094386","0,096577","0,082807","0,084234",167.217.216,1.615.486.768
"Feb 23, 2019","0,090721","0,095167","0,089778","0,094257",120.783.643,1.807.716.546
"Feb 22, 2019","0,088947","0,091433","0,088199","0,090668",89.852.657,1.738.881.773
"Feb 21, 2019","0,09179","0,093161","0,088248","0,089091",142.797.864,1.708.357.389
"Feb 20, 2019","0,090029","0,091735","0,087043","0,091735",154.754.814,1.759.064.804
"Feb 19, 2019","0,083816","0,092082","0,083409","0,089982",183.733.552,1.725.456.253
"Feb 18, 2019","0,079603","0,084029","0,079498","0,083691",131.352.903,1.604.766.870
"Feb 17, 2019","0,07841","0,079865","0,077733","0,079608",123.466.543,1.526.481.083
"Feb 16, 2019","0,079207","0,079334","0,07793","0,078421",158.123.867,1.503.716.356
"Feb 15, 2019","0,076665","0,080933","0,076297","0,079276",188.673.144,1.520.112.631
"Feb 14, 2019","0,076976","0,077315","0,075371","0,076635",230.125.007,1.469.162.191
"Feb 13, 2019","0,077661","0,07884","0,076123","0,07699",151.128.267,1.475.973.016
"Feb 12, 2019","0,077572","0,078941","0,075941","0,077616",181.940.100,1.487.833.186
"Feb 11, 2019","0,080657","0,080657","0,07751","0,077595",193.770.299,1.487.377.204
"Feb 10, 2019","0,080894","0,08139","0,077846","0,080393",133.339.149,1.541.020.269
"Feb 09, 2019","0,081242","0,081956","0,079928","0,080808",128.687.271,1.548.982.176
"Feb 08, 2019","0,074717","0,082528","0,073899","0,081224",137.845.934,1.556.948.077
"Feb 07, 2019","0,074494","0,076992","0,073654","0,074688",121.452.716,1.431.663.849
"Feb 06, 2019","0,078064","0,07836","0,073615","0,074387",153.042.575,1.425.898.894
"Feb 05, 2019","0,079581","0,079744","0,076991","0,077882",93.209.184,1.492.883.826
"Feb 04, 2019","0,081296","0,082248","0,079664","0,07973",83.103.229,1.528.223.880
"Feb 03, 2019","0,083083","0,083376","0,080472","0,081347",106.729.578,1.559.217.083
"Feb 02, 2019","0,083289","0,08442","0,081976","0,08309",142.365.606,1.592.632.515
"Feb 01, 2019","0,082803","0,084435","0,08053","0,08358",143.454.405,1.602.022.106
"jan. 31, 2019","0,085655","0,087896","0,082284","0,082631",148.616.345,1.583.825.650
"jan. 30, 2019","0,083717","0,087184","0,08264","0,085634",174.265.317,1.641.391.038
"jan. 29, 2019","0,088323","0,088323","0,082705","0,083923",155.745.244,1.608.586.311
"jan. 28, 2019","0,096387","0,096543","0,086067","0,087904",135.847.055,1.684.840.922
"jan. 27, 2019","0,099888","0,100352","0,095465","0,096316",134.988.476,1.846.070.963
"jan. 26, 2019","0,101689","0,104441","0,098994","0,100014",142.586.255,1.916.958.809
"jan. 25, 2019","0,101969","0,101969","0,10019","0,101741",102.773.915,1.950.045.412
"jan. 24, 2019","0,10237","0,102665","0,101222","0,10221",109.073.513,1.955.266.764
"jan. 23, 2019","0,104134","0,104349","0,101584","0,102576",97.605.045,1.962.267.842
"jan. 22, 2019","0,10365","0,104986","0,10169","0,104103",129.057.418,1.991.464.324
"jan. 21, 2019","0,104683","0,104856","0,102676","0,10338",111.143.574,1.977.567.464
"jan. 20, 2019","0,108195","0,108906","0,103944","0,104702",123.424.390,2.002.863.078
"jan. 19, 2019","0,106863","0,110063","0,106707","0,108304",111.942.030,2.071.773.680
"jan. 18, 2019","0,108312","0,108937","0,105802","0,106821",84.272.978,2.043.394.276
"jan. 17, 2019","0,106708","0,108856","0,105667","0,108461",110.024.544,2.074.534.041
"jan. 16, 2019","0,105837","0,10806","0,105679","0,106891",92.258.083,2.044.510.226
"jan. 15, 2019","0,109422","0,109954","0,105427","0,105685",89.555.967,2.021.440.021
"jan. 14, 2019","0,103649","0,110128","0,103649","0,109649",110.842.789,2.097.196.130
"jan. 13, 2019","0,106758","0,111775","0,103231","0,103609",119.389.904,1.981.659.222
"jan. 12, 2019","0,107269","0,107752","0,105778","0,106764",103.509.557,2.042.010.171
"jan. 11, 2019","0,108776","0,111904","0,106211","0,107332",102.731.220,2.052.863.209
"jan. 10, 2019","0,12383","0,128394","0,107248","0,109879",128.623.288,2.101.578.736
"jan. 09, 2019","0,123213","0,124409","0,122214","0,123774",94.733.730,2.371.931.754
"jan. 08, 2019","0,12326","0,129191","0,120541","0,123119",104.584.394,2.359.368.084
"jan. 07, 2019","0,120303","0,124106","0,120021","0,12322",95.010.988,2.361.236.045
"jan. 06, 2019","0,114073","0,121527","0,113293","0,120384",93.094.440,2.306.881.891
"jan. 05, 2019","0,115128","0,116614","0,113536","0,114046",88.463.994,2.185.438.333
"jan. 04, 2019","0,113778","0,117095","0,112709","0,115361",80.564.462,2.210.639.452
"jan. 03, 2019","0,118946","0,118976","0,113571","0,113825",90.192.344,2.181.193.935
"jan. 02, 2019","0,116054","0,119368","0,114197","0,119331",106.949.561,2.286.718.690
"jan. 01, 2019","0,112932","0,118505","0,112223","0,11593",91.630.088,2.221.377.985
"Dec 31, 2018","0,117709","0,117888","0,112506","0,112813",101.118.303,2.161.590.359
"Dec 30, 2018","0,118284","0,119345","0,116329","0,11743",87.412.670,2.250.048.215
"Dec 29, 2018","0,121677","0,122356","0,118036","0,118036",99.849.382,2.261.665.627
"Dec 28, 2018","0,110513","0,12276","0,109658","0,121383",122.279.839,2.325.792.456
"Dec 27, 2018","0,120487","0,120645","0,110157","0,110486",84.397.745,2.116.993.848
"Dec 26, 2018","0,121735","0,12553","0,117893","0,120607",105.367.076,2.310.919.892
"Dec 25, 2018","0,133123","0,133342","0,119143","0,121682",111.648.903,2.331.526.162
"Dec 24, 2018","0,126668","0,141351","0,126668","0,13252",169.588.599,2.539.102.176
"Dec 23, 2018","0,123208","0,128494","0,122604","0,126585",128.331.036,2.425.398.421
"Dec 22, 2018","0,119997","0,123588","0,117331","0,12275",131.136.807,2.351.910.374
"Dec 21, 2018","0,126179","0,13344","0,117379","0,119916",140.455.598,2.297.618.728
"Dec 20, 2018","0,113865","0,127659","0,113524","0,12655",125.348.361,2.423.401.333
"Dec 19, 2018","0,114731","0,126597","0,114245","0,114245",113.320.280,2.190.204.823
"Dec 18, 2018","0,109671","0,11433","0,107612","0,11433",96.486.763,2.191.827.994
"Dec 17, 2018","0,09649","0,112739","0,096297","0,109693",103.169.894,2.102.859.435
"Dec 16, 2018","0,09547","0,099586","0,09527","0,096278",64.490.415,1.844.147.765
"Dec 15, 2018","0,097867","0,099413","0,09314","0,095439",80.164.249,1.828.089.362
"Dec 14, 2018","0,105656","0,105656","0,095881","0,09774",75.210.407,1.872.152.898
"Dec 13, 2018","0,113754","0,113754","0,104563","0,1058",51.964.279,2.028.016.987
"Dec 12, 2018","0,112664","0,116236","0,111282","0,11369",90.782.295,2.178.919.202
"Dec 11, 2018","0,118017","0,119161","0,112389","0,112835",198.352.456,2.162.527.149
"Dec 10, 2018","0,124218","0,125444","0,116322","0,118253",92.973.561,2.266.294.963
"Dec 09, 2018","0,1186","0,126537","0,118206","0,124328",184.624.488,2.382.715.091
"Dec 08, 2018","0,115391","0,125203","0,112567","0,118993",157.281.952,2.280.468.669
"Dec 07, 2018","0,119471","0,119471","0,106931","0,115263",174.082.644,2.208.988.598
"Dec 06, 2018","0,135591","0,139226","0,119594","0,119594",152.806.952,2.292.004.338
"Dec 05, 2018","0,147821","0,147896","0,135936","0,135936",68.043.240,2.605.185.368
"Dec 04, 2018","0,149287","0,154543","0,146425","0,147653",71.173.373,2.829.537.833
"Dec 03, 2018","0,160679","0,161217","0,14833","0,149536",76.449.399,2.864.296.545
"Dec 02, 2018","0,165514","0,169806","0,15969","0,160301",75.295.614,3.070.486.824
"Dec 01, 2018","0,159088","0,170118","0,156453","0,166332",83.084.025,3.185.998.397
"nov. 30, 2018","0,164957","0,172415","0,154037","0,15863",95.843.387,3.038.484.778
"nov. 29, 2018","0,161831","0,172107","0,155423","0,16508",88.862.064,3.162.026.099
"nov. 28, 2018","0,144111","0,167606","0,144111","0,162237",101.285.000,3.107.568.323
"nov. 27, 2018","0,144355","0,146664","0,137987","0,144374",81.742.500,2.765.411.485
"nov. 26, 2018","0,159195","0,163263","0,137487","0,144795",105.913.000,2.772.932.682
"nov. 25, 2018","0,15543","0,159619","0,133734","0,159607",137.467.000,3.056.464.074
"nov. 24, 2018","0,181912","0,184994","0,149063","0,154205",98.670.200,2.953.016.073
"nov. 23, 2018","0,187441","0,189445","0,176112","0,181211",101.304.000,3.470.179.115
"nov. 22, 2018","0,203459","0,20511","0,187797","0,187797",81.440.600,3.596.300.586
"nov. 21, 2018","0,194015","0,208379","0,186163","0,203688",108.181.000,3.900.612.265
"nov. 20, 2018","0,224573","0,230491","0,184698","0,193193",154.290.000,3.699.633.565
"nov. 19, 2018","0,249614","0,249614","0,224335","0,224412",130.056.000,4.323.161.021
"nov. 18, 2018","0,244894","0,253564","0,244894","0,249758",101.810.000,4.811.436.295
"nov. 17, 2018","0,236753","0,246795","0,233868","0,244927",95.893.400,4.718.369.988
"nov. 16, 2018","0,240067","0,247692","0,235995","0,23885",116.280.000,4.601.300.200
"nov. 15, 2018","0,233055","0,244733","0,215886","0,241944",97.300.800,4.581.023.601
"nov. 14, 2018","0,256955","0,256955","0,220117","0,233043",100.039.000,4.412.490.010
"nov. 13, 2018","0,267548","0,269933","0,255827","0,257787",71.147.400,4.880.998.520
"nov. 12, 2018","0,274039","0,284025","0,266906","0,267326",98.560.700,5.061.814.744
"nov. 11, 2018","0,260383","0,274956","0,258771","0,273605",109.488.000,5.181.328.059
"nov. 10, 2018","0,255588","0,26123","0,254943","0,26123",53.086.500,4.946.979.510
"nov. 09, 2018","0,255711","0,264205","0,253859","0,255542",71.764.800,4.841.888.301
"nov. 08, 2018","0,256527","0,263579","0,249665","0,256043",88.138.000,4.853.730.545
"nov. 07, 2018","0,265875","0,265875","0,253465","0,256718",78.967.900,4.866.526.126
"nov. 06, 2018","0,246849","0,267038","0,246849","0,265596",101.099.000,5.051.846.626
"nov. 05, 2018","0,240807","0,246755","0,239831","0,246529",54.187.000,4.668.795.349
"nov. 04, 2018","0,235788","0,244596","0,234853","0,241638",57.585.400,4.570.235.952
"nov. 03, 2018","0,234098","0,239844","0,232162","0,235706",50.502.800,4.458.040.686
"nov. 02, 2018","0,223014","0,236297","0,223014","0,234244",50.452.100,4.430.389.054
"nov. 01, 2018","0,22436","0,24053","0,22251","0,222945",38.696.300,4.216.672.630
"Oct 31, 2018","0,226218","0,227941","0,217748","0,223471",42.791.700,4.226.621.136
"Oct 30, 2018","0,2222","0,226328","0,221782","0,225093",43.111.300,4.257.296.595
"Oct 29, 2018","0,231678","0,232719","0,221143","0,222357",45.544.800,4.205.428.747
"Oct 28, 2018","0,229188","0,23408","0,227392","0,232871",39.381.600,4.400.041.270
"Oct 27, 2018","0,233858","0,235208","0,2282","0,22876",38.499.600,4.322.364.918
"Oct 26, 2018","0,235332","0,236927","0,230687","0,234011",35.741.700,4.421.581.294
"Oct 25, 2018","0,237535","0,239069","0,233741","0,235646",39.745.700,4.452.474.224
"Oct 24, 2018","0,241749","0,244423","0,236891","0,23776",39.973.400,4.492.417.744
"Oct 23, 2018","0,242491","0,246983","0,239368","0,242215",39.384.600,4.576.593.892
"Oct 22, 2018","0,240374","0,244095","0,238244","0,242361",40.765.500,4.579.024.962
"Oct 21, 2018","0,243722","0,248253","0,23973","0,241724",46.623.600,4.566.989.754
"Oct 20, 2018","0,245219","0,249199","0,240961","0,244182",60.012.800,4.613.429.868
"Oct 19, 2018","0,238869","0,246234","0,234606","0,242853",45.872.300,4.588.320.240
"Oct 18, 2018","0,240969","0,245978","0,232275","0,239452",59.461.700,4.523.608.150
"Oct 17, 2018","0,229563","0,243272","0,227609","0,240403",74.599.800,4.541.492.208
"Oct 16, 2018","0,222475","0,229817","0,222002","0,227978",42.468.100,4.306.769.442
"Oct 15, 2018","0,209662","0,230353","0,20793","0,223001",71.749.600,4.212.626.857
"Oct 14, 2018","0,214765","0,219311","0,208793","0,210144",36.498.700,3.969.750.132
"Oct 13, 2018","0,215589","0,219563","0,214387","0,21481",46.116.600,4.057.893.683
"Oct 12, 2018","0,206477","0,218393","0,206083","0,216032",48.988.300,4.080.977.824
"Oct 11, 2018","0,240941","0,240941","0,206578","0,207037",75.872.400,3.911.056.722
"Oct 10, 2018","0,243664","0,245796","0,238212","0,241593",40.184.400,4.563.840.783
"Oct 09, 2018","0,249569","0,250283","0,242846","0,243915",40.657.100,4.607.377.217
"Oct 08, 2018","0,243991","0,254004","0,2412","0,249009",41.913.600,4.703.438.163
"Oct 07, 2018","0,242372","0,246788","0,237606","0,245138",33.460.000,4.610.267.780
"Oct 06, 2018","0,245137","0,247914","0,238837","0,239771",34.392.600,4.509.331.544
"Oct 05, 2018","0,2435","0,24762","0,240469","0,245192",38.001.100,4.608.341.045
"Oct 04, 2018","0,240654","0,248393","0,24002","0,244278",36.170.200,4.590.500.914
"Oct 03, 2018","0,247934","0,249178","0,237829","0,241136",47.661.800,4.531.062.317
"Oct 02, 2018","0,258257","0,259782","0,248286","0,248286",50.886.900,4.665.414.407
"Oct 01, 2018","0,259081","0,263545","0,253404","0,258404",67.813.900,4.855.400.373
"Sep 30, 2018","0,254448","0,262696","0,252677","0,259599",64.864.600,4.877.853.750
"Sep 29, 2018","0,252453","0,259334","0,245518","0,253908",54.822.100,4.770.919.197
"Sep 28, 2018","0,259997","0,262948","0,249273","0,254127",63.003.000,4.775.034.070
"Sep 27, 2018","0,243985","0,264678","0,243985","0,259216",99.370.800,4.870.655.434
"Sep 26, 2018","0,250619","0,257956","0,238515","0,244767",89.889.500,4.599.159.265
"Sep 25, 2018","0,258395","0,258395","0,233449","0,252306",118.361.000,4.740.816.230
"Sep 24, 2018","0,279833","0,282503","0,254954","0,259048",135.616.000,4.867.361.157
"Sep 23, 2018","0,239433","0,300275","0,238815","0,281478",317.587.000,5.288.807.424
"Sep 22, 2018","0,248064","0,249508","0,231003","0,239225",76.614.200,4.493.941.301
"Sep 21, 2018","0,233042","0,275536","0,231694","0,249211",182.926.000,4.681.532.048
"Sep 20, 2018","0,206568","0,241435","0,205852","0,231897",89.258.100,4.356.281.235
"Sep 19, 2018","0,207512","0,211158","0,199817","0,206563",48.741.100,3.880.371.196
"Sep 18, 2018","0,196495","0,214757","0,194385","0,208417",55.982.400,3.915.030.102
"Sep 17, 2018","0,206108","0,208782","0,19563","0,196827",42.653.700,3.697.213.440
"Sep 16, 2018","0,203086","0,208485","0,199028","0,20651",41.913.100,3.879.098.497
"Sep 15, 2018","0,201211","0,205633","0,200511","0,203202",37.685.700,3.816.960.760
"Sep 14, 2018","0,206978","0,209517","0,198855","0,201743",49.018.400,3.789.554.135
"Sep 13, 2018","0,197915","0,211132","0,197915","0,207806",68.042.900,3.903.441.230
"Sep 12, 2018","0,201214","0,207005","0,186384","0,198293",81.499.500,3.724.697.962
"Sep 11, 2018","0,19148","0,206932","0,185084","0,201071",77.490.400,3.776.878.662
"Sep 10, 2018","0,191119","0,195371","0,188329","0,190839",51.759.700,3.584.583.067
"Sep 09, 2018","0,194291","0,202852","0,190194","0,192781",54.678.800,3.621.058.411
"Sep 08, 2018","0,207994","0,211684","0,19317","0,194437",52.306.100,3.652.163.046
"Sep 07, 2018","0,206841","0,211473","0,200723","0,207662",60.828.100,3.900.570.821
"Sep 06, 2018","0,205908","0,207484","0,195504","0,207484",71.466.100,3.897.226.549
"Sep 05, 2018","0,231953","0,233226","0,207437","0,207437",69.435.700,3.894.366.300
"Sep 04, 2018","0,221801","0,237544","0,22012","0,231268",52.972.600,4.341.761.194
"Sep 03, 2018","0,224672","0,232219","0,219134","0,225325",47.867.700,4.230.105.401
"Sep 02, 2018","0,229713","0,236545","0,221468","0,224744",44.368.300,4.219.197.140
"Sep 01, 2018","0,222309","0,233377","0,221976","0,229722",57.559.200,4.312.649.897
"Aug 31, 2018","0,221804","0,223162","0,214964","0,222076",49.383.600,4.169.106.751
"Aug 30, 2018","0,226858","0,229215","0,213161","0,220902",52.981.700,4.147.064.340
"Aug 29, 2018","0,234244","0,236947","0,223817","0,226211",59.888.100,4.246.730.277
"Aug 28, 2018","0,224904","0,236806","0,223158","0,234745",66.510.100,4.406.940.470
"Aug 27, 2018","0,213918","0,225866","0,213592","0,225437",50.597.200,4.232.116.355
"Aug 26, 2018","0,223861","0,223861","0,210491","0,21484",41.019.000,4.033.178.256
"Aug 25, 2018","0,221346","0,225616","0,21394","0,217795",37.623.300,4.088.652.193
"Aug 24, 2018","0,214871","0,22547","0,211178","0,219806",46.565.700,4.126.404.441
"Aug 23, 2018","0,213642","0,222162","0,206242","0,222162",50.407.300,4.170.632.650
"Aug 22, 2018","0,219224","0,238291","0,205148","0,206896",57.593.700,3.884.044.444
"Aug 21, 2018","0,217877","0,227195","0,210588","0,214708",57.619.800,4.030.697.780
"Aug 20, 2018","0,23002","0,235864","0,213588","0,216457",56.916.000,4.063.454.059
"Aug 19, 2018","0,223625","0,23174","0,217247","0,222723",58.941.500,4.180.901.778
"Aug 18, 2018","0,239124","0,24527","0,2206","0,224235",73.536.300,4.209.284.639
"Aug 17, 2018","0,215555","0,239695","0,215364","0,23812",85.576.200,4.469.930.217
"Aug 16, 2018","0,215885","0,221991","0,209144","0,216032",66.979.600,4.055.299.279
"Aug 15, 2018","0,218285","0,231441","0,216437","0,216954",98.247.500,4.072.606.152
"Aug 14, 2018","0,222632","0,222632","0,200299","0,216706",95.074.200,4.067.949.718
"Aug 13, 2018","0,2234","0,243137","0,219708","0,223559",100.249.000,4.196.516.599
"Aug 12, 2018","0,218225","0,228675","0,216451","0,223601",69.114.300,4.197.304.662
"Aug 11, 2018","0,224944","0,22508","0,202855","0,217665",87.523.800,4.085.877.544
"Aug 10, 2018","0,221085","0,236659","0,215707","0,22543",110.186.000,4.231.637.492
"Aug 09, 2018","0,201653","0,225776","0,198731","0,221435",75.813.300,4.156.645.425
"Aug 08, 2018","0,230009","0,230009","0,195939","0,201351",68.469.800,3.779.640.585
"Aug 07, 2018","0,234099","0,245397","0,228993","0,230672",64.467.600,4.329.849.753
"Aug 06, 2018","0,245017","0,248388","0,232036","0,234705",52.688.700,4.405.474.260
"Aug 05, 2018","0,241105","0,246923","0,236088","0,244218",50.833.600,4.584.035.686
"Aug 04, 2018","0,257761","0,261043","0,236501","0,240724",62.650.500,4.518.452.393
"Aug 03, 2018","0,261763","0,268918","0,246723","0,258956",78.914.000,4.860.671.979
"Aug 02, 2018","0,276901","0,2814","0,261192","0,261192",64.773.900,4.902.642.206
"Aug 01, 2018","0,278127","0,282404","0,265441","0,276268",78.075.400,5.185.622.590
"jul. 31, 2018","0,295472","0,295472","0,267827","0,278009",90.072.600,5.218.300.058
"jul. 30, 2018","0,308645","0,308645","0,281066","0,295923",87.990.000,5.554.454.640
"jul. 29, 2018","0,316401","0,318472","0,305141","0,308399",69.073.696,5.787.857.132
"jul. 28, 2018","0,317788","0,323001","0,31102","0,315229",72.393.904,5.916.038.737
"jul. 27, 2018","0,308283","0,322608","0,296822","0,316882",109.249.000,5.947.061.206
"jul. 26, 2018","0,332303","0,348363","0,29846","0,309552",173.806.000,5.809.475.472
"jul. 25, 2018","0,297336","0,348664","0,294358","0,331706",180.428.000,6.225.230.518
"jul. 24, 2018","0,284922","0,304381","0,280882","0,301456",107.505.000,5.657.514.926
"jul. 23, 2018","0,283119","0,29884","0,281608","0,284384",91.948.800,5.337.025.910
"jul. 22, 2018","0,290739","0,30446","0,281031","0,283534",98.754.600,5.321.007.291
"jul. 21, 2018","0,27038","0,294494","0,259513","0,292259",103.169.000,5.484.746.918
"jul. 20, 2018","0,302421","0,303164","0,267198","0,271492",132.780.000,5.095.017.949
"jul. 19, 2018","0,296818","0,316271","0,280489","0,302513",190.768.000,5.677.157.473
"jul. 18, 2018","0,253249","0,318009","0,251712","0,2984",238.660.000,5.599.953.566
"jul. 17, 2018","0,238004","0,253499","0,228724","0,252967",60.804.000,4.747.313.040
"jul. 16, 2018","0,219478","0,237928","0,21746","0,237928",51.377.800,4.464.994.421
"jul. 15, 2018","0,208031","0,222303","0,205996","0,219871",51.388.000,4.126.123.420
"jul. 14, 2018","0,203789","0,211421","0,197084","0,207877",43.684.700,3.901.042.694
"jul. 13, 2018","0,185986","0,204272","0,183816","0,204272",49.954.700,3.833.390.866
"jul. 12, 2018","0,190298","0,19043","0,179743","0,185719",35.633.800,3.485.213.845
"jul. 11, 2018","0,191825","0,194245","0,18468","0,189504",33.530.700,3.556.231.413
"jul. 10, 2018","0,206595","0,207311","0,191603","0,191889",36.923.400,3.600.977.147
"jul. 09, 2018","0,210637","0,213485","0,206826","0,207929",38.649.000,3.901.897.096
"jul. 08, 2018","0,208953","0,216208","0,207633","0,209783",40.958.600,3.936.673.654
"jul. 07, 2018","0,206104","0,209379","0,200413","0,20845",36.238.600,3.911.659.302
"jul. 06, 2018","0,203001","0,209693","0,198991","0,206381",37.627.900,3.872.833.573
"jul. 05, 2018","0,210213","0,214188","0,199528","0,202978",37.009.800,3.808.050.176
"jul. 04, 2018","0,205776","0,216548","0,203362","0,209735",33.301.500,3.934.811.607
"jul. 03, 2018","0,211672","0,218992","0,204606","0,206315",49.012.200,3.870.648.928
"jul. 02, 2018","0,200196","0,21382","0,192646","0,213151",49.362.900,3.998.817.371
"jul. 01, 2018","0,19285","0,20131","0,190414","0,198573",41.380.400,3.725.316.690
"jun. 30, 2018","0,186915","0,199292","0,186915","0,193425",47.083.800,3.628.737.891
"jun. 29, 2018","0,179309","0,187823","0,173148","0,18671",39.542.800,3.502.761.432
"jun. 28, 2018","0,18875","0,192287","0,177071","0,178951",32.294.900,3.357.181.798
"jun. 27, 2018","0,184523","0,193435","0,183107","0,189633",34.514.300,3.557.560.504
"jun. 26, 2018","0,196489","0,197847","0,184877","0,186484",31.190.300,3.498.472.500
"jun. 25, 2018","0,193652","0,200452","0,188813","0,197753",38.729.400,3.709.790.743
"jun. 24, 2018","0,203188","0,203222","0,178151","0,193633",43.348.500,3.632.483.912
"jun. 23, 2018","0,20367","0,206931","0,197436","0,203515",33.872.100,3.817.855.855
"jun. 22, 2018","0,227657","0,228462","0,198004","0,203407",41.435.400,3.815.817.555
"jun. 21, 2018","0,232437","0,236066","0,226508","0,227997",38.175.500,4.277.085.431
"jun. 20, 2018","0,236379","0,23817","0,227794","0,232188",43.000.600,4.320.819.302
"jun. 19, 2018","0,233515","0,239484","0,232644","0,235309",34.048.000,4.378.831.484
"jun. 18, 2018","0,231517","0,240065","0,225079","0,234371",36.372.000,4.361.243.944
"jun. 17, 2018","0,233146","0,235942","0,230298","0,232105",31.223.300,4.318.401.205
"jun. 16, 2018","0,232527","0,235072","0,227153","0,234041",34.627.700,4.354.398.783
